subject_id,scenario_id,rep,configuration,engine_mode,diag_component,diag_category,gt_role,gt_category,top1_aligned,category_correct
s2-listmonk,F1,r5,C4,llm-b-grounded,PostgreSQL database and migration job,database,migration-job,database,0,1
s2-listmonk,F1,r5,C4,llm-grounded,postgres-migrate job,application,migration-job,database,0,0
s2-listmonk,F1,r5,C5,llm-b-grounded,PostgreSQL database migration job,database,migration-job,database,0,1
s2-listmonk,F1,r5,C5,llm-grounded,Database Migration Job,application,migration-job,database,0,0
s2-listmonk,F1,r6,C1,llm-b-grounded,PostgreSQL database,database,migration-job,database,0,1
s2-listmonk,F1,r6,C1,llm-grounded,PostgreSQL Database,database,migration-job,database,0,1
s2-listmonk,F1,r6,C2,llm-b-grounded,PostgreSQL database,database,migration-job,database,0,1
s2-listmonk,F1,r6,C2,llm-grounded,postgres-migrate job,application,migration-job,database,0,0
s2-listmonk,F1,r6,C3,llm-b-grounded,PostgreSQL database,database,migration-job,database,0,1
s2-listmonk,F1,r6,C3,llm-grounded,postgres-migrate job,application,migration-job,database,0,0
s2-listmonk,F1,r6,C4,llm-b-grounded,postgres-migrate job,database,migration-job,database,0,1
s2-listmonk,F1,r6,C4,llm-grounded,postgres-migrate job,application,migration-job,database,0,0
s2-listmonk,F1,r6,C5,llm-b-grounded,PostgreSQL database migration job,database,migration-job,database,0,1
s2-listmonk,F1,r6,C5,llm-grounded,postgres-migrate job,application,migration-job,database,0,0
s2-listmonk,F1,r7,C1,llm-b-grounded,PostgreSQL database,database,migration-job,database,0,1
s2-listmonk,F1,r7,C1,llm-grounded,PostgreSQL database,database,migration-job,database,0,1
s2-listmonk,F1,r7,C2,llm-b-grounded,PostgreSQL database,database,migration-job,database,0,1
s2-listmonk,F1,r7,C2,llm-grounded,postgres-migrate job,application,migration-job,database,0,0
s2-listmonk,F1,r7,C3,llm-b-grounded,PostgreSQL database,database,migration-job,database,0,1
s2-listmonk,F1,r7,C3,llm-grounded,postgres-migrate job,application,migration-job,database,0,0
s2-listmonk,F1,r7,C4,llm-b-grounded,PostgreSQL database migration job,database,migration-job,database,0,1
s2-listmonk,F1,r7,C4,llm-grounded,postgres-migrate job,application,migration-job,database,0,0
s2-listmonk,F1,r7,C5,llm-b-grounded,postgres-migrate job,database,migration-job,database,0,1
s2-listmonk,F1,r7,C5,llm-grounded,Database Migration Job,application,migration-job,database,0,0
s2-listmonk,F1,r8,C1,llm-b-grounded,PostgreSQL database,database,migration-job,database,0,1
s2-listmonk,F1,r8,C1,llm-grounded,database,database,migration-job,database,1,1
s2-listmonk,F1,r8,C2,llm-b-grounded,PostgreSQL database,database,migration-job,database,0,1
s2-listmonk,F1,r8,C2,llm-grounded,postgres-migrate job,application,migration-job,database,0,0
s2-listmonk,F1,r8,C3,llm-b-grounded,PostgreSQL database,database,migration-job,database,0,1
s2-listmonk,F1,r8,C3,llm-grounded,postgres-migrate job,application,migration-job,database,0,0
s2-listmonk,F1,r8,C4,llm-b-grounded,postgres-migrate job,database,migration-job,database,0,1
s2-listmonk,F1,r8,C4,llm-grounded,postgres-migrate job,application,migration-job,database,0,0
s2-listmonk,F1,r8,C5,llm-b-grounded,PostgreSQL database migration job,database,migration-job,database,0,1
s2-listmonk,F1,r8,C5,llm-grounded,postgres-migrate job,application,migration-job,database,0,0
s2-listmonk,F1,r9,C1,llm-b-grounded,PostgreSQL database,database,migration-job,database,0,1
s2-listmonk,F1,r9,C1,llm-grounded,PostgreSQL Database,database,migration-job,database,0,1
s2-listmonk,F1,r9,C2,llm-b-grounded,PostgreSQL database,database,migration-job,database,0,1
s2-listmonk,F1,r9,C2,llm-grounded,postgres-migrate job,database,migration-job,database,0,1
s2-listmonk,F1,r9,C3,llm-b-grounded,PostgreSQL database,database,migration-job,database,0,1
s2-listmonk,F1,r9,C3,llm-grounded,postgres-migrate job,database,migration-job,database,0,1
s2-listmonk,F1,r9,C4,llm-b-grounded,PostgreSQL database migration job,database,migration-job,database,0,1
s2-listmonk,F1,r9,C4,llm-grounded,postgres-migrate job,database,migration-job,database,0,1
s2-listmonk,F1,r9,C5,llm-b-grounded,PostgreSQL database migration job,database,migration-job,database,0,1
s2-listmonk,F1,r9,C5,llm-grounded,Database Migration Job,database,migration-job,database,0,1
s2-listmonk,F2,r1,C1,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r1,C1,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r1,C2,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r1,C2,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r1,C3,llm-b-grounded,API endpoint handlers,application,app,configuration,0,0
s2-listmonk,F2,r1,C3,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r1,C4,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r1,C4,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r1,C5,llm-b-grounded,Test Suite,test-reliability,app,configuration,0,0
s2-listmonk,F2,r1,C5,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r10,C1,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r10,C1,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r10,C2,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r10,C2,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r10,C3,llm-b-grounded,API endpoint handlers,application,app,configuration,0,0
s2-listmonk,F2,r10,C3,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r10,C4,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r10,C4,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r10,C5,llm-b-grounded,Application API handlers,application,app,configuration,0,0
s2-listmonk,F2,r10,C5,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r2,C1,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r2,C1,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r2,C2,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r2,C2,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r2,C3,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r2,C3,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r2,C4,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r2,C4,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r2,C5,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r2,C5,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r3,C1,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r3,C1,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r3,C2,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r3,C2,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r3,C3,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r3,C3,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r3,C4,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r3,C4,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r3,C5,llm-b-grounded,Application API handlers,application,app,configuration,0,0
s2-listmonk,F2,r3,C5,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r4,C1,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r4,C1,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r4,C2,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r4,C2,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r4,C3,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r4,C3,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r4,C4,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r4,C4,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r4,C5,llm-b-grounded,Application API handlers,application,app,configuration,0,0
s2-listmonk,F2,r4,C5,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r5,C1,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r5,C1,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r5,C2,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r5,C2,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r5,C3,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r5,C3,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r5,C4,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r5,C4,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r5,C5,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r5,C5,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r6,C1,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r6,C1,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r6,C2,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r6,C2,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r6,C3,llm-b-grounded,API endpoint handlers,application,app,configuration,0,0
s2-listmonk,F2,r6,C3,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r6,C4,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r6,C4,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r6,C5,llm-b-grounded,Test Suite,test-reliability,app,configuration,0,0
s2-listmonk,F2,r6,C5,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r7,C1,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r7,C1,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r7,C2,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r7,C2,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r7,C3,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r7,C3,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r7,C4,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r7,C4,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r7,C5,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r7,C5,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r8,C1,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r8,C1,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r8,C2,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r8,C2,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r8,C3,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r8,C3,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r8,C4,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r8,C4,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r8,C5,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r8,C5,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r9,C1,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r9,C1,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r9,C2,llm-b-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r9,C2,llm-grounded,unknown,unknown,app,configuration,0,0
s2-listmonk,F2,r9,C3,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r9,C3,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r9,C4,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r9,C4,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F2,r9,C5,llm-b-grounded,Application API endpoints,application,app,configuration,0,0
s2-listmonk,F2,r9,C5,llm-grounded,application,application,app,configuration,1,0
s2-listmonk,F3,r1,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r1,C1,llm-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r1,C2,llm-b-grounded,postgres-migrate-z4dr7 pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r1,C2,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r1,C3,llm-b-grounded,postgres-migrate-z4dr7 pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r1,C3,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r1,C4,llm-b-grounded,postgres-migrate-z4dr7 Pod,configuration,app,infrastructure,0,0
s2-listmonk,F3,r1,C4,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r1,C5,llm-b-grounded,Database Migration Job,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r1,C5,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r10,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r10,C1,llm-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r10,C2,llm-b-grounded,Container Image Pull,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r10,C2,llm-grounded,container image registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r10,C3,llm-b-grounded,Container Image Configuration,configuration,app,infrastructure,0,0
s2-listmonk,F3,r10,C3,llm-grounded,image registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r10,C4,llm-b-grounded,Container Image Pull,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r10,C4,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r10,C5,llm-b-grounded,Container Image Pull,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r10,C5,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r2,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r2,C1,llm-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r2,C2,llm-b-grounded,postgres-migrate-2l6v5 Pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r2,C2,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r2,C3,llm-b-grounded,postgres-migrate-2l6v5 Pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r2,C3,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r2,C4,llm-b-grounded,Container Image Pull,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r2,C4,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r2,C5,llm-b-grounded,postgres-migrate-2l6v5 pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r2,C5,llm-grounded,Image Registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r3,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r3,C1,llm-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r3,C2,llm-b-grounded,postgres-migrate-c2k77 pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r3,C2,llm-grounded,image registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r3,C3,llm-b-grounded,postgres-migrate-c2k77 pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r3,C3,llm-grounded,image registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r3,C4,llm-b-grounded,postgres-migrate-c2k77 Pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r3,C4,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r3,C5,llm-b-grounded,Database Migration Job,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r3,C5,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r4,C1,llm-b-grounded,PostgreSQL database pod,database,app,infrastructure,0,0
s2-listmonk,F3,r4,C1,llm-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r4,C2,llm-b-grounded,postgres-migrate-6xwbg pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r4,C2,llm-grounded,image registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r4,C3,llm-b-grounded,postgres-migrate-6xwbg Pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r4,C3,llm-grounded,image registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r4,C4,llm-b-grounded,postgres-migrate-6xwbg,configuration,app,infrastructure,0,0
s2-listmonk,F3,r4,C4,llm-grounded,Image Registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r4,C5,llm-b-grounded,postgres-migrate-6xwbg Pod,configuration,app,infrastructure,0,0
s2-listmonk,F3,r4,C5,llm-grounded,Image Registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r5,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r5,C1,llm-grounded,PostgreSQL Database,database,app,infrastructure,0,0
s2-listmonk,F3,r5,C2,llm-b-grounded,postgres-migrate-gqtsz pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r5,C2,llm-grounded,Image Registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r5,C3,llm-b-grounded,postgres-migrate-gqtsz pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r5,C3,llm-grounded,image registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r5,C4,llm-b-grounded,postgres-migrate-gqtsz Pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r5,C4,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r5,C5,llm-b-grounded,Database migration job (postgres-migrate),infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r5,C5,llm-grounded,Image Registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r6,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r6,C1,llm-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r6,C2,llm-b-grounded,postgres-migrate-7fjwr Pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r6,C2,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r6,C3,llm-b-grounded,Pod/postgres-migrate-7fjwr,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r6,C3,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r6,C4,llm-b-grounded,Kubernetes Pod (postgres-migrate-7fjwr),infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r6,C4,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r6,C5,llm-b-grounded,Database Migration Job,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r6,C5,llm-grounded,Image Registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r7,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r7,C1,llm-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r7,C2,llm-b-grounded,postgres-migrate-8pgf5 pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r7,C2,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r7,C3,llm-b-grounded,postgres-migrate-8pgf5 pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r7,C3,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r7,C4,llm-b-grounded,postgres-migrate-8pgf5 Pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r7,C4,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r7,C5,llm-b-grounded,Database migration job (postgres-migrate),infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r7,C5,llm-grounded,Image Registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r8,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r8,C1,llm-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r8,C2,llm-b-grounded,postgres-migrate-8cpgp Pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r8,C2,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r8,C3,llm-b-grounded,postgres-migrate-8cpgp Pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r8,C3,llm-grounded,Container Registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r8,C4,llm-b-grounded,Database migration job (postgres-migrate),infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r8,C4,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r8,C5,llm-b-grounded,Database Migration Job,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r8,C5,llm-grounded,Image Registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r9,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r9,C1,llm-grounded,PostgreSQL database,database,app,infrastructure,0,0
s2-listmonk,F3,r9,C2,llm-b-grounded,postgres-migrate-brpzt Pod,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r9,C2,llm-grounded,container registry,infrastructure,app,infrastructure,0,1
s2-listmonk,F3,r9,C3,llm-b-grounded,postgres-migrate-brpzt Pod,infrastructure,app,infrastructure,0,1
